	lemma	word	aspect	disambig	db_id	text	Gender	Mood	Number	POS	Person	Tense	VerbForm	Voice	l_tok_3	l_tok_2	l_tok_1	r_tok_1	r_tok_2	r_tok_3	l_gr_1	l_gr_2	l_gr_3	r_gr_1	r_gr_2	r_gr_3	nsubj	nsubj_count	obj	obj_count	obl	obl_count	advmod	advmod_count	polarity	polarity_word
2153	otići	otišao	perf	perf	set-s3829	Ministar inostranih poslova je posle sastanka otišao u Bosnu i Hercegovinu (BiH), gde se sastao sa srpskim i hrvatskim liderima.	Masc		Sing	VERB		Past	Part	Act	je	posle	sastanka	u	Bosnu	i	o	t	i	o	a	š	ministar	1	[PAD]	0	sastanka	1	[PAD]	0	pos	[PAD]
2154	otići	otišla	perf	perf	set-s169	Setimes: Koliko je daleko Makedonija otišla na svom putu prema EU?	Fem		Sing	VERB		Past	Part	Act	je	daleko	Makedonija	na	svom	putu	o	t	i	a	l	š	makedonija	1	[PAD]	0	putu	1	[PAD]	0	pos	[PAD]
2155	otići	otišla	perf	perf	set-s1513	Ove godine je 10 - 12 procenata manje kompanija, ali nijedna veća firma koju vodi žena nije otišla pod stečaj.	Fem		Sing	VERB		Past	Part	Act	vodi	žena	nije	pod	stečaj	[PAD]	o	t	i	a	l	š	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	neg	nije
2156	otići	otišla	perf	perf	set-s2900	U ženskoj konkurenciji titula je otišla Slovenkama.	Fem		Sing	VERB		Past	Part	Act	konkurenciji	titula	je	Slovenkama	[PAD]	[PAD]	o	t	i	a	l	š	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2157	otići	otišla	perf	perf	set-s3159	Kulturne inicijative vlasti, kao što je državni kurdski televizijski kanal TRT, koji emituje program 24 časa dnevno, Burkaj vidi kao primer toga koliko je Turska daleko otišla u priznavanju "kurdske realnosti" od kako je otišao iz zemlje pre tri decenije.	Fem		Sing	VERB		Past	Part	Act	je	Turska	daleko	u	priznavanju	kurdske	o	t	i	a	l	š	turska	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2158	otići	otišli	perf	perf	set-s75	Mnogi istaknuti članovi su otišli iz stranke.	Masc		Plur	VERB		Past	Part	Act	istaknuti	članovi	su	iz	stranke	[PAD]	o	t	i	i	l	š	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2159	otkriti	otkrije	perf	perf	set-s3699	"Uradiću to kako bih omogućio da se otkrije cela istina", rekao je on u intervjuu privatnoj televiziji bTV iz Sofije.		Ind	Sing	VERB	3	Pres	Fin		omogućio	da	se	cela	istina	rekao	o	t	k	e	j	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2160	otkriti	otkrila	perf	perf	set-s270	Istraga je otkrila da su osumnjičeni, kako se veruje, planirali terorističke akcije protiv katoličkih crkava širom BiH.	Fem		Sing	VERB		Past	Part	Act	[PAD]	Istraga	je	da	su	osumnjičeni	o	t	k	a	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2161	otkriti	otkrila	perf	perf	set-s3452	Grupa turskih naučnika otkrila je vrstu planinske gazele koja nikada do sada nije bila viđena u Turskoj, izvestila je 6. marta novinska agencija Anadolu.	Fem		Sing	VERB		Past	Part	Act	Grupa	turskih	naučnika	je	vrstu	planinske	o	t	k	a	l	i	grupa	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2162	otkriti	otkrile	perf	perf	set-s3125	Pored toga, izolovane grupe ljudi otkrile su da im mere štednje ne donose ništa dobro, godinu i po dana nakon što su usvojene", rekao je Markos.	Fem		Plur	VERB		Past	Part	Act	izolovane	grupe	ljudi	su	da	im	o	t	k	e	l	i	[PAD]	0	[PAD]	0	toga	1	[PAD]	0	pos	[PAD]
2163	otkriti	otkrili	perf	perf	set-s635	Hrvatska naftna kompanija INA i mađarski MOL otkrili su znatne količine prirodnog gasa na polju Zalata-Dravica na hrvatskoj strani ugovorne oblasti Podravska Slatina-Zalata, saopštila je INA u sredu (23. juna).	Masc		Plur	VERB		Past	Part	Act	i	mađarski	MOL	su	znatne	količine	o	t	k	i	l	i	kompanija	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2164	otkriti	otkrili	perf	perf	set-s3774	Hrvatski geolozi su, zajedno sa kolegama iz Sjedinjenih Država, Italije i Velike Britanije, otkrili da se Hrvatska približava Italiji za 4 milimetra godišnje.	Masc		Plur	VERB		Past	Part	Act	i	Velike	Britanije	da	se	Hrvatska	o	t	k	i	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2165	otkriti	otkrili	perf	perf	news-s346	Belesi i saradnici su otkrili da glija pojačano radi nakon deprivacije sna, što dovodi do toga da „pojede” i delove mozga koji nisu oštećeni.	Masc		Plur	VERB		Past	Part	Act	i	saradnici	su	da	glija	pojačano	o	t	k	i	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2166	otkriti	otkrilo	perf	perf	set-s615	Takođe u poslovnim vestima: zajedničko hrvatsko-mađarsko preduzeće otkrilo prirodni gas na polju Zalata-Dravica.	Neut		Sing	VERB		Past	Part	Act	hrvatsko	mađarsko	preduzeće	prirodni	gas	na	o	t	k	o	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2167	otkriti	otkrio	perf	perf	news-s377	Tako sam pre dve decenije, u jednoj bečkoj knjižari, otkrio Zebalda.	Masc		Sing	VERB		Past	Part	Act	jednoj	bečkoj	knjižari	Zebalda	[PAD]	[PAD]	o	t	k	o	i	r	[PAD]	0	[PAD]	0	decenije	1	tako	1	pos	[PAD]
2168	otvoriti	otvore	perf	perf	set-s397	"Nažalost, jedini način da se unapredi i promeni više obrazovanje u ovoj zemlji je da se zatvore univerziteti na pet godina i da se onda opet otvore; a da se stranim univerzitetima potom dozvoli da vode ogranke."		Ind	Plur	VERB	3	Pres	Fin		se	onda	opet	a	da	se	o	t	v	e	r	o	[PAD]	0	[PAD]	0	[PAD]	0	onda	1	pos	[PAD]
2169	otvoriti	otvori	perf	perf	set-s533	Međutim, od kada je turska vlada izrazila svoju čvrstu nameru da otvori branu prema predviđenom planu, arheolozi su pokrenuli veliku inicijativu za spasavanje artefakata otkrivenih na toj lokaciji pre nego što se ona potopi.		Ind	Sing	VERB	3	Pres	Fin		čvrstu	nameru	da	branu	prema	predviđenom	o	t	v	i	r	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2170	otvoriti	otvori	perf	perf	set-s774	Šef obezbeđenja grčkog ministra javnog reda Mikalisa Krisohoidesa poginuo je u četvrtak uveče kada je pokušao da otvori paket adresiran na ministra, za koji se ispostavilo da je eksplozivna pošiljka.		Ind	Sing	VERB	3	Pres	Fin		je	pokušao	da	paket	adresiran	na	o	t	v	i	r	o	[PAD]	0	paket	1	[PAD]	0	[PAD]	0	pos	[PAD]
2171	otvoriti	otvori	perf	perf	set-s778	Policija je saopštila da je naprava eksplodirala kada je šef ličnog obezbeđenja ministra Jorgos Vasilakis, 50-godišnji policajac, pokušao da otvori paket koji je izgledao kao kutija sa slatkišima.		Ind	Sing	VERB	3	Pres	Fin		policajac	pokušao	da	paket	koji	je	o	t	v	i	r	o	[PAD]	0	paket	1	[PAD]	0	[PAD]	0	pos	[PAD]
2172	otvoriti	otvori	perf	perf	set-s779	"To je bio uvijeni paket koji je eksplodirao u rukama saradnika ministra, kada ga je on očigledno podigao i pokušao da otvori", objasnio je portparol policije Tanasis Kokalakis.		Ind	Sing	VERB	3	Pres	Fin		i	pokušao	da	objasnio	je	portparol	o	t	v	i	r	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2173	otvoriti	otvori	perf	perf	set-s1147	Turska mora da otvori svoje luke i aerodrome za saobraćaj sa Kipra pre 6. decembra ili se suoči sa mogućom suspenzijom pregovora o pridruživanju, saopštila je EU u ponedeljak.		Ind	Sing	VERB	3	Pres	Fin		Turska	mora	da	svoje	luke	i	o	t	v	i	r	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2174	otvoriti	otvori	perf	perf	set-s1776	Turska je počela pregovore o članstvu u oktobru 2005, ali je taj proces u međuvremenu išao sporo, u velikoj meri zbog slabog napretka reformi i odbijanja Ankare da otvori svoje luke i aerodrome za saobraćaj sa Kipra, koji je inače član EU.		Ind	Sing	VERB	3	Pres	Fin		odbijanja	Ankare	da	svoje	luke	i	o	t	v	i	r	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2175	otvoriti	otvori	perf	perf	set-s3243	Ruski naftni gigant Lukoil namerava da otvori 150 novih benzinskih stanica u Hrvatskoj do 2011, izvestio je u utorak (18. novembra) Jutarnji list.		Ind	Sing	VERB	3	Pres	Fin		Lukoil	namerava	da	150	novih	benzinskih	o	t	v	i	r	o	[PAD]	0	[PAD]	0	hrvatskoj	1	[PAD]	0	pos	[PAD]
2176	otvoriti	otvori	perf	perf	set-s3398	Zvaničnici komesarijata rekli su da centar u Banji Koviljači neće biti zatvoren, ali vlada traga za mogućnostima da otvori nove.		Ind	Sing	VERB	3	Pres	Fin		za	mogućnostima	da	nove	[PAD]	[PAD]	o	t	v	i	r	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2177	otvoriti	otvori	perf	perf	set-s3581	Iako su odnosi između Makedonije i Srbije u osetljivoj fazi, ministri odbrana dveju zemalja izrazili su, na sastancima u Skoplju u sredu (10. juna), volju da se neguju međusobne veze i otvori dijalog.		Ind	Sing	VERB	3	Pres	Fin		međusobne	veze	i	dijalog	[PAD]	[PAD]	o	t	v	i	r	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2178	otvoriti	otvorila	perf	perf	set-s631	Tokom boravka u Moskvi, Kosorova je otvorila kancelariju Privredne komore Hrvatske.	Fem		Sing	VERB		Past	Part	Act	Moskvi	Kosorova	je	kancelariju	Privredne	komore	o	t	v	a	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2179	otvoriti	otvorila	perf	perf	set-s986	Grčka otvorila novi Muzej Akropolja	Fem		Sing	VERB		Past	Part	Act	[PAD]	[PAD]	Grčka	novi	Muzej	Akropolja	o	t	v	a	l	i	grčka	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2180	otvoriti	otvorila	perf	perf	set-s1003	Bivša ministarka kulture Melina Merkuri je 1989. otvorila međunarodni konkurs za projekat novog objekta, ali odabrani projekat nikada nije realizovan.	Fem		Sing	VERB		Past	Part	Act	Merkuri	je	1989	međunarodni	konkurs	za	o	t	v	a	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2181	otvoriti	otvorila	perf	perf	set-s3154	Merve Alidži, iz anti-militarističkog Pokreta mladih civila, ocenjuje Burkajev povratak kao "mali korak za Burkaja, ali veliki za Tursku", dodajući da je pravosudna, diskurzivna i društvena transformacija Turske, iako još uvek manjkava, otvorila put za njegov povratak.	Fem		Sing	VERB		Past	Part	Act	još	uvek	manjkava	put	za	njegov	o	t	v	a	l	i	[PAD]	0	put	1	[PAD]	0	[PAD]	0	pos	[PAD]
2182	otvoriti	otvorila	perf	perf	set-s3252	Holandska kompanija Foker Elmo otvorila je fabriku za proizvodnju avionskih kablova u Izmiru, u Turskoj.	Fem		Sing	VERB		Past	Part	Act	kompanija	Foker	Elmo	je	fabriku	za	o	t	v	a	l	i	kompanija	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2183	otvoriti	otvorili	perf	perf	set-s56	Neki... su dobili novčanu podršku iz inostranstva i otvorili sopstvene medije; drugi su zaposleni u domaćim medijima.	Masc		Plur	VERB		Past	Part	Act	iz	inostranstva	i	sopstvene	medije	drugi	o	t	v	i	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2184	otvoriti	otvorili	perf	perf	set-s2766	"Jednostavno su otvorili bokaporte brodova i izbacili mulj.	Masc		Plur	VERB		Past	Part	Act	[PAD]	Jednostavno	su	bokaporte	brodova	i	o	t	v	i	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2185	otvoriti	otvorili	perf	perf	news-s405	Takvo delo ne nastaje na osnovu unapred smišljenog koncepta, za pisaćim stolom, u igri papirnatih likova, u jalovom nadgornjavanju sa književnim precima i savremenicima, u traženju nekakvog ključa kojim bismo otvorili vrata bez brave.	Masc		Plur	VERB		Past	Part	Act	ključa	kojim	bismo	vrata	bez	brave	o	t	v	i	l	i	[PAD]	0	[PAD]	0	kojim	1	[PAD]	0	pos	[PAD]
2186	otvoriti	otvorio	perf	perf	set-s625	Srpski premijer Mirko Cvetković otvorio je u ponedeljak (21. juna) novu fabriku farmaceutskih proizvoda u Galenici, u Zemunu.	Masc		Sing	VERB		Past	Part	Act	premijer	Mirko	Cvetković	je	u	ponedeljak	o	t	v	o	i	r	premijer	1	[PAD]	0	ponedeljak	1	[PAD]	0	pos	[PAD]
2187	otvoriti	otvorio	perf	perf	set-s678	Gradonačelnik Atine Teodoros Behrakis otvorio je praznične aktivnosti paleći svećice na velikoj božićnoj jelki na trgu Sintagma 21. decembra.	Masc		Sing	VERB		Past	Part	Act	Atine	Teodoros	Behrakis	je	praznične	aktivnosti	o	t	v	o	i	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2188	otvoriti	otvorio	perf	perf	set-s875	On je dodao da će ekonomija ojačati ako ta prepreka bude uklonjena, čime bi se otvorio put bržem napretku ka učlanjenju u EU.	Masc		Sing	VERB		Past	Part	Act	čime	bi	se	put	bržem	napretku	o	t	v	o	i	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2189	otvoriti	otvorio	perf	perf	set-s1704	Time bi se otvorio put za ostvarivanje statusa zvaničnog kandidata za prijem u EU i određivanje datuma za početak pregovora o pridruživanju.	Masc		Sing	VERB		Past	Part	Act	Time	bi	se	put	za	ostvarivanje	o	t	v	o	i	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2190	otvoriti	otvorio	perf	perf	set-s2480	Fenomen administrativnih reformi počeo je 1992, kada je pad komunizma otvorio put novom pluralnom demokratskom sistemu sličnom onima na Zapadu.	Masc		Sing	VERB		Past	Part	Act	je	pad	komunizma	put	novom	pluralnom	o	t	v	o	i	r	[PAD]	0	put	1	[PAD]	0	kada	1	pos	[PAD]
2191	otvoriti	otvorio	perf	perf	set-s3253	Turski državni ministar za trgovinu Kuršad Tuzmen otvorio je fabriku u Egejskoj slobodnoj zoni 14. novembra.	Masc		Sing	VERB		Past	Part	Act	trgovinu	Kuršad	Tuzmen	je	fabriku	u	o	t	v	o	i	r	ministar	1	[PAD]	0	novembra	1	[PAD]	0	pos	[PAD]
2192	otvoriti	otvorio	perf	perf	set-s3764	Nauka i tehnologija: Majkrosoft otvorio centar u Atini	Masc		Sing	VERB		Past	Part	Act	i	tehnologija	Majkrosoft	centar	u	Atini	o	t	v	o	i	r	majkrosoft	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2193	otvoriti	otvorio	perf	perf	set-s3766	Takođe ove nedelje: predsedavajući Predsedništva BiH Željko Komšić otvorio svoj blog.	Masc		Sing	VERB		Past	Part	Act	BiH	Željko	Komšić	svoj	blog	[PAD]	o	t	v	o	i	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2194	otvoriti	otvorio	perf	perf	set-s3770	Predsedavajući Predsedništva Bosne i Hercegovine Željko Komšić otvorio je svoj blog na adresi www.zeljkokomsic.blogger.ba, izvešteno je u petak (25. januar).	Masc		Sing	VERB		Past	Part	Act	Hercegovine	Željko	Komšić	je	svoj	blog	o	t	v	o	i	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2195	otvoriti	otvorio	perf	perf	news-s378	Nasumice sam otvorio njegov roman Saturnovi prstenovi i naišao na rečenicu: „Mesecima i godinama uspomene spavaju u nama i tiho nastavljaju da bujaju, dok ih ne prizove nekakva sitnica, nakon čega na čudnovat način, zaslepe naše bitisanje.”	Masc		Sing	VERB		Past	Part	Act	[PAD]	Nasumice	sam	njegov	roman	Saturnovi	o	t	v	o	i	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2196	otvoriti	otvoriti	perf	perf	set-s2890	Novi vlasnik, njujorški arhitekta i nećak poslednjeg rumunskog kralja, saopštio je da će značajno obnoviti dvorac i ponovo ga otvoriti za posetioce 1. juna kao privatni muzej.				VERB			Inf		i	ponovo	ga	za	posetioce	1	o	t	v	i	t	i	[PAD]	0	ga	1	juna	1	ponovo	1	pos	[PAD]
2197	otvoriti	otvoriće	perf	perf	set-s626	Ta investicija je vredna preko 50 miliona evra, a otvoriće 150 novih radnih mesta.		Ind	Sing	VERB	3	Fut	Fin		miliona	evra	a	150	novih	radnih	o	t	v	e	ć	i	[PAD]	0	mesta	1	[PAD]	0	[PAD]	0	pos	[PAD]
2198	otvoriti	otvoriće	perf	perf	set-s3239	Poslovni pregled: Ruski Lukoil otvoriće 150 benzinskih stanica u Hrvatskoj		Ind	Sing	VERB	3	Fut	Fin		pregled	Ruski	Lukoil	150	benzinskih	stanica	o	t	v	e	ć	i	[PAD]	0	[PAD]	0	hrvatskoj	1	[PAD]	0	pos	[PAD]
2199	otvoriti	otvoriće	perf	perf	set-s3776	Univerzitet Svetog Ćirila i Metodija u Skoplju otvoriće četiri odeljenja -- za studije kompjuterskih nauka, poslovne administracije, diplomatije i poljoprivrede -- u Abu Dabiju, u Ujedinjenim Arapskim Emiratima.		Ind	Sing	VERB	3	Fut	Fin		Metodija	u	Skoplju	četiri	odeljenja	za	o	t	v	e	ć	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2200	očekivati	Očekivalo	imp	imp	set-s1994	Očekivalo se da će ultranacionalistički lider Srpske radikalne stranke, Vojislav Šešelj, biti među optuženima za ubistvo Đinđića, ali u saopštenju specijalnog tužioca od četvrtka navodi se da je optužnica protiv Šešelja "odvojena", bez ikakvih preciznijih pojašnjenja.	Neut		Sing	VERB		Past	Part	Act	[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	o	l	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2201	očekivati	Očekivalo	imp	imp	set-s3030	Očekivalo se da će Taričanu podneti ostavku u utorak, posle posete Briselu prethodnog dana.	Neut		Sing	VERB		Past	Part	Act	[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	o	l	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2202	očekivati	Očekuje	imp	imp	set-s867	Očekuje se da će nove planirane mere dovesti do otpuštanja, kao i do uvođenja direktnih taksi u zdravstvenom sektoru i visokom obrazovanju.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2203	očekivati	Očekuje	imp	imp	set-s1159	Očekuje se da Komisija predstavi svoje preporuke 6. decembra.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	Komisija	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2204	očekivati	Očekuje	imp	imp	set-s1182	Očekuje se da će ova alternativna ruta obezbediti brže, sigurnije i jeftinije dopremanje ruske nafte.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2205	očekivati	Očekuje	imp	imp	set-s1612	Očekuje se da snimanje bude završeno do kraja leta, a montaža bi trebalo da bude gotova do aprila sledeće godine.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	snimanje	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2206	očekivati	Očekuje	imp	imp	set-s1649	Očekuje se da će zemlja u prvim mesecima 2005. godine potpisati Sporazum o prijemu, pre nego što 1. januara 2007. godine zvanično pristupi Evropskoj uniji.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2207	očekivati	Očekuje	imp	imp	set-s1760	Očekuje se da će Kosovo potpisati isti sporazum sa Makedonijom i Crnom Gorom, kaže Alber Gaši, stručnjak za evropske integracije iz Prištine.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2208	očekivati	Očekuje	imp	imp	set-s1979	Očekuje se da će suđenja osumnjičenima početi sredinom septembra.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2209	očekivati	Očekuje	imp	imp	set-s2380	Očekuje se dolazak preko 350 gostiju iz 70 zemalja, uključujući generalnog sekretara UN Ban Ki-Muna.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	dolazak	preko	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2210	očekivati	Očekuje	imp	imp	set-s2961	Očekuje se da će se do srede popodne voda dovoljno povući da bi Nikica mogla da bude vraćena u svoje stanište.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2211	očekivati	Očekuje	imp	imp	set-s3655	Očekuje se da će uvođenje poreza doneti državnom budžetu dodatnih 75 miliona evra i smanjiti ilegalnu trgovinu.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2212	očekivati	Očekuje	imp	imp	set-s3777	Očekuje se da će upis studenata početi sledeće školske godine.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2213	očekivati	Očekuje	imp	imp	set-s3799	Očekuje se da će pakt biti objavljen na specijalnom samitu lidera 17 zemalja članica evrozone 11. marta.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	[PAD]	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2214	očekivati	Očekujem	imp	imp	set-s3481	"Očekujem da će naredne godine strane investicije iznositi najmanje 2 milijarde evra, ali to direktno zavisi od naše sposobnosti da usvojimo svetske standarde u regulisanju okvira za strane investicije", dodao je on.		Ind	Sing	VERB	1	Pres	Fin		[PAD]	[PAD]	[PAD]	da	će	naredne	o	č	e	m	e	j	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2215	očekivati	očekivati	imp	imp	set-s3368	Dok je to tako, nije nemoguće očekivati nove terorističke napade, a to je katastrofalno za BiH, koja i bez vehabija ima puno drugih problema", kaže stanovnik Zenice Ramiz Salčin za SETimes.				VERB			Inf		tako	nije	nemoguće	nove	terorističke	napade	o	č	e	i	t	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2216	očekivati	očekuje	imp	imp	set-s249	Međutim, stabilnost vlade je dovedena u pitanje, pošto se očekuje da manjinska albanska stranka u vladajućoj koaliciji zatraži prevremene izbore.		Ind	Sing	VERB	3	Pres	Fin		pitanje	pošto	se	da	manjinska	albanska	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2217	očekivati	očekuje	imp	imp	set-s624	Ta linija će funkcionisati četiri puta nedeljno, a očekuje se da će opslužiti do 20.000 putnika do kraja oktobra.		Ind	Sing	VERB	3	Pres	Fin		puta	nedeljno	a	se	da	će	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2218	očekivati	očekuje	imp	imp	set-s629	Kosorova je rekla da očekuje da će parlament uskoro ratifikovati zakon o učešću Hrvatske u projektu Južni tok.		Ind	Sing	VERB	3	Pres	Fin		je	rekla	da	da	će	parlament	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2219	očekivati	očekuje	imp	imp	set-s865	U ovoj petoj godini prekoračenja, očekuje se da budžetski deficit Mađarske premaši 10 odsto BDP-a i bude najveći u EU, znatno iznad postavljene granice od 3 procenta za zemlje koje teže ulasku u evro zonu.		Ind	Sing	VERB	3	Pres	Fin		petoj	godini	prekoračenja	se	da	budžetski	o	č	e	e	j	u	[PAD]	0	[PAD]	0	godini	1	[PAD]	0	pos	[PAD]
2220	očekivati	očekuje	imp	imp	set-s900	Holivudski glumac Džon Kjuzak ove nedelje će, kako se očekuje, doputovati u Bugarsku na snimanje novog filma "War Inc".		Ind	Sing	VERB	3	Pres	Fin		će	kako	se	doputovati	u	Bugarsku	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2221	očekivati	očekuje	imp	imp	set-s1172	Bugarska, Grčka i Rusija postigle su dogovor o izgradnji novog transbalkanskog naftovoda za koji se očekuje da će, kada postane operativan 2008. godine, smanjiti pritisak na Bosfor.		Ind	Sing	VERB	3	Pres	Fin		za	koji	se	da	će	kada	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2222	očekivati	očekuje	imp	imp	set-s1180	Naftovod, koji će, kako se očekuje, postati operativan 2008. godine, omogućiće Rusiji da zaobiđe preopterećeni Bosforski moreuz u Turskoj, gde se tankeri često zadržavaju po nekoliko dana.		Ind	Sing	VERB	3	Pres	Fin		će	kako	se	postati	operativan	2008	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2223	očekivati	očekuje	imp	imp	set-s1416	U izveštaju Internešnal Herald Tribjuna u nedelju citirana je izjava premijera Agima Čekua da očekuje da će Kosovo biti u mogućnosti da proglasi nezavisnost "do kraja maja".		Ind	Sing	VERB	3	Pres	Fin		Agima	Čekua	da	da	će	Kosovo	o	č	e	e	j	u	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
2224	očekivati	očekuje	imp	imp	set-s1582	S obzirom da se ovog meseca očekuje još jedna runda razgovora o zaštiti kulturnih i verskih spomenika, zamenik specijalnog izaslanika UN-a Albert Rohan pokušava da pomiri stavove Beograda i Prištine o tom i drugim pitanjima.		Ind	Sing	VERB	3	Pres	Fin		se	ovog	meseca	još	jedna	runda	o	č	e	e	j	u	[PAD]	0	[PAD]	0	meseca	1	[PAD]	0	pos	[PAD]
